Run_ID,Revenue_Mult,CAPEX_Mult,OPEX_Mult,Solar_Mult,Project_IRR,Equity_IRR,NPV_USD,Payback_Years
337,0.8633121301584579,0.9820187678485853,0.8595864368728768,0.909900978120999,0.021906910144871422,0.03688859535672432,-27451297.06927155,19.0
338,1.054146272820479,1.0607324128242117,0.9308187519127937,0.8704478853927545,0.031591313153068394,0.0440172410051633,-26715319.346548606,19.0
339,0.9453755551747517,1.0313443204322037,0.8225306117471045,1.0091679959889577,0.04186989170590406,0.05148815988833572,-22703163.1054764,18.0
340,0.9984690150827005,1.0463433199680872,1.0143496442096984,0.9513465529559222,0.035375881053371146,0.046786053336627116,-25168667.484337248,19.0
341,1.1196571501664492,0.9873176341578423,0.9967234552588081,0.9533366020463402,0.05686739052601719,0.06259396617017121,-16766595.988715902,18.0
342,0.955671774880849,0.9292157828778479,0.9792464728091892,1.0855854240071172,0.06015269604133908,0.0649753978860385,-14695834.266916594,17.0
343,0.8628098857068643,0.8709150881698607,1.1765404392992331,0.9895338161424067,0.036143282231289736,0.04745661326929805,-20769592.11775235,18.0
344,0.9330927261340083,1.083192374991686,0.9273261352315763,1.0913004856773467,0.0425017905764107,0.05196754004961303,-23629739.504653115,18.0
345,1.0677925871339269,0.9609670873483438,1.2588769855918605,0.9697142538498331,0.04992170058005199,0.057589167337956326,-18639522.991585504,18.0
346,1.0742095372009306,1.0239434064325192,1.1562089547278558,1.0780755598363427,0.06029639953789631,0.06509732054261533,-16144593.919720659,17.0
347,1.0032004149065767,0.9397265703723053,1.055196657152694,0.9661142315123947,0.0482583353460041,0.056308173272603984,-18742957.837151904,18.0
348,1.2013387247526623,1.010922826486619,0.9561614138425469,1.0092340152932455,0.07181245845880782,0.07318981987024205,-11614527.626940843,17.0
349,0.8652873710470304,0.9222708769191479,1.144049668953331,0.9671552860514302,0.02848345022327313,0.041858029053733224,-24097301.828286912,19.0
350,0.895308901731806,1.042932220202183,1.1422844985595597,1.0359476655332533,0.02956794897225797,0.042607685023920296,-26907540.7877942,19.0
351,1.0996047685805816,0.9394563929144432,0.8293827199909788,1.0750666825977744,0.07945541134528018,0.07843597958058432,-7997178.2376542045,17.0
352,0.9677320161157864,0.9799333586835962,1.159383297021887,1.027811500470033,0.04480228064557462,0.05374625243683011,-20669031.57476813,18.0
353,1.0455887772081607,1.1732001875920868,0.9227778123543828,1.046392006404062,0.04313070643490664,0.05240888362327417,-25350554.116302498,18.0
354,1.0057013124897085,1.0214873823090604,1.183416211169504,1.0253917878144811,0.04465370993292749,0.05362877264305749,-21593424.203575205,18.0
355,1.0538296079049634,1.0858005869847842,0.9562056724548538,0.9580395166330496,0.040548139046202754,0.05053947337306882,-24364525.363586996,18.0
356,0.8955190805978966,0.8426914728499199,1.2467448555928387,0.9448395817139158,0.036305103812521076,0.04761138929413687,-20062774.32736812,18.0
357,0.9778746376414228,0.9778549360088864,1.036888803737092,1.0407868606269648,0.05082988150345555,0.05819398331901978,-18652010.009656776,18.0
358,1.0860473488359745,0.953353804914485,0.9799453943456307,1.014128997524415,0.06520289825301197,0.06857065707284778,-13323049.629718278,17.0
359,0.9751308873816453,1.1285876460815993,1.0589169941965901,1.036743889302491,0.034452166960119844,0.046106352800453776,-27461373.538430233,19.0
360,1.0662881268667412,1.093877908598826,1.0217225870444449,0.9351584026022077,0.03676533711390565,0.047792186365445195,-25842854.736024577,18.0
361,1.039968795175264,0.9478914484966536,0.9365659981900292,1.0293182009377546,0.06301382782650951,0.06700585796767865,-14006773.201379923,17.0
362,1.1238283071433637,1.001701726138885,1.0370599615118756,1.0851107472317618,0.07206353550622384,0.07338540453904543,-11415227.388839994,17.0
363,1.0240753179488569,1.2081346491344316,1.0678611574757852,0.9119618620422091,0.017410353321580006,0.03352046036244455,-35239590.91491181,20.0
364,1.0753341621104533,1.0304926707906221,1.1547703304899295,1.033659067563498,0.0541915428566088,0.06067569746979175,-18469798.16671149,18.0
365,0.9861544016016226,0.9020561410968507,0.9749172091256769,0.957473977289535,0.0511213420576086,0.05841405322164039,-17117797.50068533,18.0
